BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,AVG_PURCHASE_VALUE,LIMIT_USAGE,CUST_ID,Cluster
-0.0228432072468871,0.5180838229034924,1.0366343029964715,1.1494144866848988,0.3391535591030908,-0.4667855542850508,1.2698432294420248,0.1593671640505949,1.389517164227006,-0.675348857882429,-0.4760698174356818,0.4542182704540384,-0.4106927882188284,-0.388572793285019,-0.1520579297269898,0.329199985056047,0.3606795442537749,-0.0124248569607404,0.299613281236633,C10013,2
-0.3088193736595986,0.5180838229034924,0.5311102177536631,-0.10391485205267,1.445228671443752,-0.4667855542850508,0.6469429077575061,-0.1199743758782783,0.9701505951328818,-0.675348857882429,-0.4760698174356818,0.4542182704540384,0.8260998401226133,-0.0266856759129154,-0.2545455715589239,-0.2406351253715348,0.3606795442537749,-0.0124307362494123,-0.6825540903237018,C10014,2
0.5805173711636284,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.3014046937693322,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.2589133302435875,-0.3295339001797974,-0.5917958767710622,-0.4106927882188284,-0.3203893854037965,0.062184791333136,-0.5255509710834134,0.3606795442537749,-0.0124423740358597,1.373811187378572,C10015,3
2.556788000503185,0.5180838229034924,0.2848072907150514,-0.3569340222066546,1.3277107480192292,0.6307061002014737,0.0240425860729872,-0.6786608078479125,0.3411019995888862,0.1575271946415746,0.1100738515878559,-0.149251429868135,0.9635212432716624,0.0899151071256756,0.5422987669861605,-0.5255509710834134,0.3606795442537749,-0.0124216372354257,1.210914196386989,C10016,0
0.2438722612052508,-0.0095855385627368,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.8609267399803903,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.573962722280416,-0.0364620656680284,-0.5917958767710622,-0.4106927882188284,-0.4632865921394441,-0.2007693942560873,-0.5255509710834134,-2.628285197478895,-0.0124423740358597,0.7744623317028041,C10017,3
-0.7318986877752869,-1.7844753095650043,-0.2266329699601118,-0.3569340222066546,0.1193562272139577,-0.4667855542850508,-0.1835900239547566,-0.6786608078479125,-0.0782645695052381,-0.675348857882429,-0.4760698174356818,-0.2699453699325697,-0.5481141913678774,-0.5107437769402153,-0.3308252749299898,0.329199985056047,0.3606795442537749,-0.0124331922410435,-0.9557301472495005,C10018,3
0.2039945325967601,0.5180838229034924,-0.2334899296186559,-0.2569216823515221,-0.0804142900217632,-0.4667855542850508,0.439310297729762,-0.3993192679190392,0.5507840260387573,-0.675348857882429,-0.4760698174356818,-0.2297140565777581,2.337735274762153,-0.0042510865489111,-0.0429952440024429,-0.5255509710834134,0.3606795442537749,-0.0124344428206512,-0.6052815150620513,C10019,2
0.9673686098387378,0.5180838229034924,-0.2829676910865534,-0.3569340222066546,-0.0137430224649317,-0.4667855542850508,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.4760698174356818,-0.1090201165133234,-0.1358499819207302,-0.2346066927450086,4.981708726393972,-0.5255509710834134,0.3606795442537749,-0.0124376723905957,1.297432279636787,C10020,2
0.2172607241921098,0.5180838229034924,-0.3868564805616694,-0.3569340222066546,-0.2591959092938308,-0.4667855542850508,0.439310297729762,-0.6786608078479125,0.7604685686830107,-0.675348857882429,-0.4760698174356818,-0.2699453699325697,-0.6855355945169265,-0.5216325952197616,5.4497353340239645,-0.5255509710834134,0.3606795442537749,-0.0124392483335319,1.589579237316903,C10021,2
2.3085521769589814,0.5180838229034924,2.507234505642153,3.2037703695850754,0.0429535422661804,-0.357570893715498,1.2698432294420248,2.394109539817244,1.5991991906768772,0.9903982499192574,0.4031456860996248,3.109484951871601,1.8567603637404813,0.1191111812947551,0.3493297830206145,-0.5255509710834134,0.3606795442537749,-0.0124325900427951,0.4549576999916032,C10022,1
-0.6880570102843251,-1.0169527845055772,-0.0876683745593102,-0.3569340222066546,0.4476809798698423,-0.4667855542850508,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.4760698174356818,0.0921364502607343,-0.7405041557765462,0.2164101245224538,-0.325198084607796,-0.5255509710834134,0.3606795442537749,-0.0124355814012581,-0.8092387410884017,C10023,2
1.0741134834332524,-0.2494344808010426,1.518896211104151,1.7243830185761553,0.4232307936750912,3.335903043508327,1.2698432294420248,-0.3993192679190392,1.389517164227006,0.9903982499192574,1.428897106890816,-0.0687888031585119,1.2383640495697603,2.6757036834195573,0.2488657849961733,-0.5255509710834134,0.3606795442537749,-0.0123961223923052,0.0855925597878303,C10024,0
1.827648649549936,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.0857974447196313,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,1.1418298051739564,0.1100738515878559,-0.5917958767710622,0.4138356306754661,-0.1072288952109375,0.3481413562332699,-0.5255509710834134,-0.3865616411793925,-0.0124423740358597,1.2981229050521392,C10025,0
-0.6700695217747399,0.5180838229034924,-0.2825183613068808,-0.3569340222066546,-0.0126814132950103,-0.4667855542850508,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.4760698174356818,-0.1090201165133234,-0.4106927882188284,-0.5243140186166387,-0.2923274920473979,-0.5255509710834134,0.3606795442537749,-0.0124376610681508,-0.8526813444701674,C10026,2
0.0247391307057509,0.5180838229034924,-0.4218105930053604,-0.2954806567535009,-0.4545762302747729,-0.350030651574428,-0.8064903456392755,-0.1199743758782783,-0.9169951914991048,0.573962722280416,0.2566097688437404,-0.511333250061439,-0.767988436406356,-0.2911894779443552,0.0541340505722152,-0.5255509710834134,0.3606795442537749,-0.0124351559802139,1.4413282530527354,C10027,3
-0.6912507131822464,0.5180838229034924,-0.360364745635144,-0.3569340222066546,-0.1966052019838845,-0.4667855542850508,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.4760698174356818,-0.1090201165133234,-0.9603784008150248,-0.5269159812930319,-0.2915801557405675,-0.5255509710834134,0.3606795442537749,-0.0124396226817378,-0.6753629964862393,C10028,2
2.6848984760582617,0.5180838229034924,-0.2883924120723913,-0.2336959251140802,-0.2527599037011827,0.5995451310236534,0.439310297729762,-0.1199743758782783,0.1314199731390151,3.4890214102449475,1.8685048586584692,-0.2699453699325697,1.6506282590169077,-0.0454922150222335,0.3446468370875609,-0.5255509710834134,0.3606795442537749,-0.0124355266106505,0.7501711384566965,C10029,0
-0.7410395816438056,0.5180838229034924,-0.4227466967130114,-0.3569340222066546,-0.3439919417412988,-0.4667855542850508,-0.1835900239547566,-0.6786608078479125,0.1314199731390151,-0.675348857882429,-0.4760698174356818,-0.3906393099970043,0.6611941563437543,-0.5431534711024515,-0.2937512276798777,-0.5255509710834134,0.3606795442537749,-0.0124395434249534,-0.9897003686775748,C10030,3
5.079113073620133,0.5180838229034924,0.9523943303449518,0.2535027412946721,1.7845455023798642,1.0513414767875209,1.2698432294420248,-0.1199743758782783,1.5991991906768772,1.823274302443261,0.9892893551231629,1.9830081779368776,2.337735274762153,0.862612836056982,1.0490625170807746,-0.5255509710834134,0.3606795442537749,-0.0124356557344338,1.3976700747549422,C10031,0
-0.1932345975041914,0.5180838229034924,0.1612462818236481,-0.1159404321942871,0.5934421305858146,-0.3829458601673901,1.2698432294420248,-0.3993192679190392,1.5991991906768772,0.1575271946415746,-0.1829979829239129,1.218613224195458,0.4138356306754661,-0.3755379445134014,-0.252097293577099,-0.5255509710834134,0.3606795442537749,-0.0124381353210788,-0.5008250459903921,C10032,2
2.4830928827319,0.5180838229034924,-0.3174584321949572,-0.1611568545203576,-0.4545762302747729,0.1004568182438103,-1.014125447268306,-0.3993192679190392,-0.9169951914991048,0.1575271946415746,-0.0364620656680284,-0.4711019367066275,1.6506282590169077,-0.0044992804414109,0.7124215181381753,-0.5255509710834134,0.3606795442537749,-0.0124270439210033,0.6475179307134028,C10033,0
-0.691267223099907,0.5180838229034924,-0.171501142098002,0.026721748253284,-0.4545762302747729,-0.4667855542850508,1.0622106194142809,2.394109539817244,-0.9169951914991048,-0.675348857882429,-0.4760698174356818,-0.149251429868135,-0.905409839555405,-0.4524139844258253,-0.2780535213308856,0.500150176283939,0.3606795442537749,-0.0124341808316974,-0.729193593935107,C10034,2
0.9381244179018928,-0.6331936326533102,-0.2133964635339257,-0.3569340222066546,0.1506294640112241,-0.4667855542850508,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.4760698174356818,-0.0285574898037003,1.7880496621659567,2.4188949891566467,7.29537823483092,-0.5255509710834134,0.3606795442537749,-0.0124368414039454,-0.17743691174266,C10035,2
0.0441410902199911,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.41945023916461,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.2589133302435875,-0.3295339001797974,-0.5917958767710622,-0.7405041557765462,-0.4772678470360113,-0.0901705674152716,-0.5255509710834134,0.3606795442537749,-0.0124423740358597,1.3633859839001328,C10036,3
2.816641781134798,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,3.76458182031641,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,2.9590134654766618,1.1358252723790472,-0.5917958767710622,1.2383640495697603,-0.0334319608943898,0.4895423529433595,-0.5255509710834134,-0.3865616411793925,-0.0124423740358597,1.1197006955426134,C10037,0
1.1929410026689045,0.5180838229034924,0.6446689585288148,0.632447087069869,0.3619560393986932,0.3427628883750073,0.6469429077575061,0.9973951359491025,0.9701505951328818,0.9903982499192574,0.5496816033555093,1.0576879707762117,0.1389928243773679,-0.0398111698940982,0.2984722347417257,-0.5255509710834134,0.3606795442537749,-0.0124341564602786,1.0793244731478004,C10038,2
2.260453577859163,0.5180838229034924,-0.3740693039151557,-0.2340272913003472,-0.4545762302747729,0.928366896700711,-1.014125447268306,-0.3993192679190392,-0.9169951914991048,0.9903982499192574,1.2823611896349316,-0.511333250061439,1.2383640495697603,-0.1713467979624655,0.516363740332284,-0.5255509710834134,0.3606795442537749,-0.012427937924568,0.7896293005604929,C10039,0
-0.0734464555990082,-1.7844753095650043,-0.0187056144166557,0.2234026419021274,-0.4545762302747729,2.4772036461544644,-1.014125447268306,-0.3993192679190392,-0.9169951914991048,0.9903982499192574,0.4031456860996248,-0.3504079966421928,0.8260998401226133,6.334560368678117,-0.0535687476042959,0.6141158307679255,0.3606795442537749,-0.0124196527213569,-0.514934855796133,C10040,0
-0.4328914524416527,-0.6331936326533102,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.027250755928643,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.573962722280416,-0.0364620656680284,-0.5917958767710622,-0.7405041557765462,0.4607803546201602,-0.2407435466290833,0.0442841393441683,0.3606795442537749,-0.0124423740358597,-0.0520952855773286,C10041,3
-0.3745456071371438,0.1343246710512249,0.2449713974359599,0.1167991273601566,0.3640681993096825,0.5767866241694415,0.2316751961007312,0.7180535960202291,-0.0782645695052381,0.573962722280416,1.1358252723790472,0.4944495838088499,-0.4106927882188284,-0.1626425292679841,-0.206529720883816,-0.1456620371329671,0.3606795442537749,-0.0124343718451046,-0.3265429428615247,C10043,2
1.220436698525322,0.5180838229034924,-0.3741535532488443,-0.2341357384158527,-0.4545762302747729,-0.4667855542850508,-1.014125447268306,-0.3993192679190392,-0.9169951914991048,-0.675348857882429,-0.4760698174356818,-0.5515645634162506,0.0015714212283188,-0.29875573402885,0.409985705883814,-0.5255509710834134,0.3606795442537749,-0.0124135273031902,1.3427626135290196,C10044,3
-0.0978816780775472,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.2397256948677579,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.2589133302435875,-0.3295339001797974,-0.5917958767710622,-0.8229569976659755,-0.4680122564001869,-0.2244442747710928,-0.5255509710834134,0.3606795442537749,-0.0124423740358597,1.329941538182407,C10045,3
1.802365075589406,0.5180838229034924,0.2444331378040606,-0.073887050737129,0.7127957531999933,-0.4667855542850508,1.2698432294420248,0.4387087039794681,1.5991991906768772,-0.675348857882429,-0.4760698174356818,0.212830390325169,1.1009426464207115,-0.1045984801035064,0.2031190779057946,-0.5255509710834134,0.3606795442537749,-0.012431579216488,0.6069331514521736,C10046,2
0.3256614689242138,0.5180838229034924,-0.2650132219738058,-0.2984930766286555,-0.0785896492609609,-0.3787337761238379,-0.3912251255837874,-0.3993192679190392,-0.0782645695052381,0.1575271946415746,-0.1829979829239129,-0.3906393099970043,-0.5755984719976872,-0.5986882602099773,-0.2283068961116551,-0.5255509710834134,0.3606795442537749,-0.0124300042661989,1.399571934347556,C10047,3
-0.5236953562619399,-1.5925936229614246,-0.4181878716567507,-0.3569340222066546,-0.3332210320381384,0.0165892535023685,-0.2874075747692721,-0.6786608078479125,-0.2879465959551092,-0.0506930678010065,-0.3295339001797974,-0.4711019367066275,-0.767988436406356,-0.5378872369050337,-0.2991033318552005,-0.5255509710834134,-2.628285197478895,-0.0124371968492023,-0.2817478524945246,C10048,3
1.1269428465619469,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.477815816949919,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,1.823274302443261,0.5496816033555093,-0.5917958767710622,-0.0808814206611105,-0.5986882602099773,-0.2283068961116551,-0.5255509710834134,0.3606795442537749,-0.0124423740358597,1.3910585352727984,C10049,0
-0.6412019086451017,0.5180838229034924,0.6493728796597613,0.488308820883472,0.6376316122837908,-0.4667855542850508,1.2698432294420248,1.5560815679187363,1.5991991906768772,-0.675348857882429,-0.4760698174356818,2.908328385097544,-0.3282399463293989,0.2800819171837526,-0.2869035219093251,2.60853700776255,0.3606795442537749,-0.0124384850360273,-0.8191611115882114,C10050,2
-0.3366290702390309,0.5180838229034924,-0.2320155662791055,-0.0511734048784634,-0.4545762302747729,-0.1353207592636092,-0.8064903456392755,-0.1199743758782783,-0.9169951914991048,-0.2589133302435875,-0.1829979829239129,-0.4711019367066275,-0.1358499819207302,-0.3956187098239388,-0.2394080449544129,-0.2406351253715348,0.3606795442537749,-0.0124184317884689,-0.4437548657559464,C10051,3
1.6175803843733834,0.5180838229034924,-0.0476405800201503,0.032312799541571,-0.1721992495045468,3.6011489173611704,0.3354927469152466,0.5783811499998486,-0.2879465959551092,3.697241672687528,4.945759121032043,-0.2297140565777581,2.062892468464055,2.20392726819421,0.0718103157570021,-0.5255509710834134,-2.628285197478895,-0.0124281986496929,0.0566094281718958,C10052,0
-0.2332961591741467,0.5180838229034924,0.9850830718161272,0.9816287244785382,0.5253222088491946,-0.4667855542850508,0.439310297729762,1.2767366758779757,0.3411019995888862,-0.675348857882429,-0.4760698174356818,0.1323677636155459,-0.5481141913678774,-0.1151387888327875,0.2047188300382992,-0.5255509710834134,0.3606795442537749,-0.0124179376042595,0.1094991263594428,C10053,2
0.0005795437143731,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.313541884055861,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.573962722280416,-0.0364620656680284,-0.5917958767710622,-0.2732713850697792,-0.3597077092476881,-0.112928855639964,-0.5255509710834134,0.3606795442537749,-0.0124423740358597,0.1499970455973961,C10054,3
-0.5283907150596975,0.049044859528499,0.4568257080330124,0.8355143108540402,-0.4545762302747729,0.4780028905127049,0.439310297729762,1.5560815679187363,-0.9169951914991048,-0.1200998219485335,-0.3295339001797974,-0.149251429868135,-0.4106927882188284,0.4756322949441492,-0.3054281663298204,0.1582497938281549,-1.8810440120457277,-0.0124169085707266,-0.6004423302493229,C10055,2
-0.7484398207299455,-1.0169527845055772,-0.3244558074096489,-0.3569340222066546,-0.1117649358210031,-0.4667855542850508,0.439310297729762,-0.6786608078479125,0.7604685686830107,-0.675348857882429,-0.4760698174356818,-0.2699453699325697,-0.9603784008150248,-0.4546361435739641,-0.2283068961116551,-0.5255509710834134,0.3606795442537749,-0.0124368897268173,-0.980814272787889,C10056,2
-0.1213015050672419,0.5180838229034924,0.1313798930310407,0.4165951533355418,-0.4545762302747729,-0.4667855542850508,-0.5988577356115314,0.1593671640505949,-0.9169951914991048,-0.675348857882429,-0.4760698174356818,-0.3504079966421928,0.4138356306754661,-0.5986882602099773,-0.2283068961116551,-0.5255509710834134,0.3606795442537749,-0.0124120888569944,-0.4367917133175437,C10057,3
0.9900681674081616,0.5180838229034924,-0.3229252778476394,-0.1681938673487187,-0.4545762302747729,-0.148018814976977,-0.5988577356115314,0.1593671640505949,-0.9169951914991048,1.4068387748044195,0.2566097688437404,-0.4308706233518159,-0.1358499819207302,-0.5986882602099773,-0.2283068961116551,-0.5255509710834134,0.3606795442537749,-0.0124312897179309,1.327742285896634,C10058,3
0.3948542547022033,0.5180838229034924,1.972564831461628,2.5284159577741674,0.0193106213777236,-0.4667855542850508,1.0622106194142809,2.394109539817244,0.3411019995888862,-0.675348857882429,-0.4760698174356818,1.0979192841310232,0.8260998401226133,1.3629427655343247,0.2000324575479392,-0.2406351253715348,0.3606795442537749,-0.0124247918279079,-0.1814376665859489,C10059,1
1.156263049748442,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.3596942264822864,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.2332404736457636,-0.0364620656680284,-0.5917958767710622,-0.1358499819207302,-0.3344517770706662,0.3237955083840609,-0.5255509710834134,-0.3865616411793925,-0.0124423740358597,1.5496570923276516,C10060,3
1.8878638423406495,0.5180838229034924,-0.3623680075695173,-0.3569340222066546,-0.2013382095331172,-0.0039483052106837,-0.1835900239547566,-0.6786608078479125,-0.0782645695052381,0.9903982499192574,0.1100738515878559,-0.3504079966421928,0.4138356306754661,0.1303716563674118,0.4501806973673329,-0.5255509710834134,0.3606795442537749,-0.0124369722865333,1.3517252088222311,C10061,0
0.1511659694044209,-0.6331936326533102,-0.4166620226132795,-0.2888533330281608,-0.4545762302747729,-0.4667855542850508,-0.8064903456392755,-0.1199743758782783,-0.9169951914991048,-0.675348857882429,-0.4760698174356818,-0.511333250061439,0.5512570338245151,0.6136797371911733,-0.127237007047974,-0.5255509710834134,0.3606795442537749,-0.0124343775624482,-0.2560667808386355,C10062,3
-0.0041707800795996,0.5180838229034924,-0.4385668493723146,-0.3170495830596077,-0.4545762302747729,-0.4667855542850508,-1.014125447268306,-0.3993192679190392,-0.9169951914991048,-0.675348857882429,-0.4760698174356818,-0.5515645634162506,-0.7954727170361657,-0.4819023866236382,-0.0032971311934891,-0.5255509710834134,0.3606795442537749,-0.0124330047212551,1.4972741340985654,C10063,3
-0.3626819427519829,0.1343246710512249,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.3546676549514642,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,2.0504241339484697,0.5496816033555093,-0.5917958767710622,-0.0946235609760155,0.9116041857358556,-0.2586149991153684,-0.2147327523966846,-0.3865616411793925,-0.0124423740358597,-0.4973146130603619,C10064,0
-0.7482035204915507,-3.319511916974074,-0.0763883248821147,0.149152516819317,-0.4545762302747729,-0.4667855542850508,-1.014125447268306,-0.3993192679190392,-0.9169951914991048,-0.675348857882429,-0.4760698174356818,-0.5515645634162506,-0.7954727170361657,-0.5986882602099773,-0.2283068961116551,-0.5255509710834134,0.3606795442537749,-0.0123234884729002,-0.9864347389098512,C10065,3
0.1726767009592468,0.5180838229034924,0.4139615192596698,-0.3569340222066546,1.6328570337984978,0.29902922740553,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.2589133302435875,0.1100738515878559,1.8623142378724429,-0.7267620154616412,0.675291299846408,1.038337322834994,-0.2406351253715348,0.3606795442537749,-0.0124379943839316,1.6706582392934777,C10067,2
0.0930064905333888,0.5180838229034924,-0.2765600612076818,-0.1610002086868495,-0.3582351981044103,-0.4667855542850508,0.2316751961007312,0.4387087039794681,-0.4976286224049803,-0.675348857882429,-0.4760698174356818,-0.149251429868135,-0.7405041557765462,-0.3301293786175922,0.0227202558711365,-0.5255509710834134,0.3606795442537749,-0.0124370688271218,1.5083825044377115,C10068,3
-0.3625548768256331,-0.0095855385627368,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.0335936743879293,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.0506930678010065,-0.3295339001797974,-0.5917958767710622,-0.8229569976659755,-0.548228946511917,-0.2852939153701148,-0.5255509710834134,-2.628285197478895,-0.0124423740358597,0.3875153801590597,C10069,3
0.0056837286035121,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.2841913638183436,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,1.4068387748044195,0.4031456860996248,-0.5917958767710622,-0.5481141913678774,-0.4121457721284146,-0.2109276713903623,-0.5255509710834134,0.3606795442537749,-0.0124423740358597,0.6200628673391555,C10070,3
1.1655763335047888,0.5180838229034924,-0.3462202186125363,-0.2421005765657614,-0.3739602839338703,-0.4667855542850508,0.439310297729762,-0.3993192679190392,0.5507840260387573,-0.675348857882429,-0.4760698174356818,-0.2699453699325697,0.4138356306754661,1.7768105182154326,0.067176727596431,-0.2406351253715348,0.3606795442537749,-0.0124377123731737,0.7087599925100174,C10071,2
0.0648408030582728,0.5180838229034924,0.1687257504477802,0.4646673497032588,-0.4545762302747729,-0.4667855542850508,-0.3912251255837874,0.4387087039794681,-0.9169951914991048,-0.675348857882429,-0.4760698174356818,-0.4308706233518159,-0.767988436406356,-0.0377655282919774,0.033695023780564,-0.5255509710834134,0.3606795442537749,-0.0123941230909358,1.5673200261178497,C10072,3
1.8848753300842092,0.5180838229034924,-0.2733913501572829,-0.3569340222066546,0.0088825229690171,-0.1685569158810986,1.0622106194142809,-0.6786608078479125,1.1798326215827528,0.9903982499192574,0.1100738515878559,-0.149251429868135,0.4825463322499906,-0.153693955931808,0.5727255404190492,-0.5255509710834134,0.3606795442537749,-0.0124369817214948,1.2551860747692056,C10073,0
0.6850853647430063,0.1343246710512249,1.6475730267578677,0.6456535358025467,2.7072276306166123,12.549846638919032,0.439310297729762,0.9973951359491025,0.5507840260387573,3.4890214102449475,3.480399948473198,0.7358374639377192,0.6886784369735642,9.153867886557784,0.1123712038007763,1.0285401223502308,0.3606795442537749,-0.012422974612273,0.0983308973318843,C10074,0
