BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,AVG_PURCHASE_VALUE,LIMIT_USAGE,CUST_ID
-0.022843207246887116,0.5180838229034924,1.0366343029964715,1.1494144866848988,0.33915355910309086,-0.4667855542850508,1.2698432294420248,0.1593671640505949,1.389517164227006,-0.675348857882429,-0.47606981743568183,0.4542182704540384,-0.4106927882188284,-0.388572793285019,-0.1520579297269898,0.329199985056047,0.36067954425377496,-0.012424856960740456,0.29961328123663306,C10013
-0.30881937365959866,0.5180838229034924,0.5311102177536631,-0.10391485205267004,1.445228671443752,-0.4667855542850508,0.6469429077575061,-0.11997437587827835,0.9701505951328818,-0.675348857882429,-0.47606981743568183,0.4542182704540384,0.8260998401226133,-0.026685675912915485,-0.25454557155892393,-0.2406351253715348,0.36067954425377496,-0.01243073624941239,-0.6825540903237018,C10014
0.5805173711636284,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.30140469376933227,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.25891333024358754,-0.3295339001797974,-0.5917958767710622,-0.4106927882188284,-0.3203893854037965,0.062184791333136036,-0.5255509710834134,0.36067954425377496,-0.012442374035859795,1.373811187378572,C10015
2.556788000503185,0.5180838229034924,0.2848072907150514,-0.3569340222066546,1.3277107480192292,0.6307061002014737,0.02404258607298729,-0.6786608078479125,0.34110199958888626,0.1575271946415746,0.11007385158785597,-0.149251429868135,0.9635212432716623,0.08991510712567563,0.5422987669861605,-0.5255509710834134,0.36067954425377496,-0.012421637235425722,1.210914196386989,C10016
0.24387226120525082,-0.009585538562736815,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.8609267399803903,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.573962722280416,-0.036462065668028475,-0.5917958767710622,-0.4106927882188284,-0.4632865921394441,-0.20076939425608734,-0.5255509710834134,-2.628285197478895,-0.012442374035859795,0.7744623317028041,C10017
-0.7318986877752869,-1.7844753095650043,-0.22663296996011187,-0.3569340222066546,0.11935622721395771,-0.4667855542850508,-0.18359002395475668,-0.6786608078479125,-0.07826456950523818,-0.675348857882429,-0.47606981743568183,-0.2699453699325697,-0.5481141913678774,-0.5107437769402153,-0.33082527492998987,0.329199985056047,0.36067954425377496,-0.01243319224104359,-0.9557301472495003,C10018
0.20399453259676018,0.5180838229034924,-0.23348992961865597,-0.2569216823515221,-0.08041429002176324,-0.4667855542850508,0.43931029772976204,-0.39931926791903927,0.5507840260387573,-0.675348857882429,-0.47606981743568183,-0.22971405657775815,2.337735274762153,-0.004251086548911198,-0.04299524400244299,-0.5255509710834134,0.36067954425377496,-0.012434442820651282,-0.6052815150620513,C10019
0.9673686098387378,0.5180838229034924,-0.2829676910865534,-0.3569340222066546,-0.013743022464931743,-0.4667855542850508,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.47606981743568183,-0.10902011651332345,-0.13584998192073022,-0.23460669274500864,4.981708726393972,-0.5255509710834134,0.36067954425377496,-0.012437672390595771,1.297432279636787,C10020
0.2172607241921098,0.5180838229034924,-0.3868564805616694,-0.3569340222066546,-0.25919590929383085,-0.4667855542850508,0.43931029772976204,-0.6786608078479125,0.7604685686830107,-0.675348857882429,-0.47606981743568183,-0.2699453699325697,-0.6855355945169265,-0.5216325952197616,5.4497353340239645,-0.5255509710834134,0.36067954425377496,-0.012439248333531997,1.5895792373169033,C10021
2.3085521769589814,0.5180838229034924,2.507234505642153,3.2037703695850754,0.04295354226618048,-0.357570893715498,1.2698432294420248,2.394109539817244,1.5991991906768772,0.9903982499192574,0.40314568609962487,3.1094849518716012,1.8567603637404813,0.11911118129475516,0.34932978302061457,-0.5255509710834134,0.36067954425377496,-0.012432590042795197,0.45495769999160324,C10022
-0.6880570102843251,-1.0169527845055772,-0.08766837455931023,-0.3569340222066546,0.44768097986984234,-0.4667855542850508,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.47606981743568183,0.09213645026073436,-0.7405041557765462,0.21641012452245384,-0.32519808460779603,-0.5255509710834134,0.36067954425377496,-0.012435581401258142,-0.8092387410884017,C10023
1.0741134834332524,-0.24943448080104266,1.518896211104151,1.7243830185761553,0.4232307936750912,3.335903043508327,1.2698432294420248,-0.39931926791903927,1.389517164227006,0.9903982499192574,1.428897106890816,-0.0687888031585119,1.2383640495697605,2.6757036834195573,0.24886578499617334,-0.5255509710834134,0.36067954425377496,-0.012396122392305286,0.08559255978783037,C10024
1.8276486495499362,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.0857974447196313,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,1.1418298051739564,0.11007385158785597,-0.5917958767710622,0.4138356306754661,-0.10722889521093756,0.34814135623326997,-0.5255509710834134,-0.3865616411793925,-0.012442374035859795,1.2981229050521392,C10025
-0.6700695217747399,0.5180838229034924,-0.28251836130688085,-0.3569340222066546,-0.01268141329501035,-0.4667855542850508,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.47606981743568183,-0.10902011651332345,-0.4106927882188284,-0.5243140186166387,-0.2923274920473979,-0.5255509710834134,0.36067954425377496,-0.012437661068150826,-0.8526813444701674,C10026
0.024739130705750904,0.5180838229034924,-0.4218105930053604,-0.2954806567535009,-0.4545762302747729,-0.350030651574428,-0.8064903456392755,-0.11997437587827835,-0.9169951914991048,0.573962722280416,0.2566097688437404,-0.511333250061439,-0.767988436406356,-0.2911894779443552,0.05413405057221528,-0.5255509710834134,0.36067954425377496,-0.012435155980213943,1.4413282530527354,C10027
-0.6912507131822464,0.5180838229034924,-0.36036474563514403,-0.3569340222066546,-0.1966052019838845,-0.4667855542850508,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.47606981743568183,-0.10902011651332345,-0.9603784008150247,-0.5269159812930319,-0.29158015574056756,-0.5255509710834134,0.36067954425377496,-0.012439622681737803,-0.6753629964862393,C10028
2.6848984760582617,0.5180838229034924,-0.2883924120723913,-0.2336959251140802,-0.2527599037011827,0.5995451310236534,0.43931029772976204,-0.11997437587827835,0.13141997313901516,3.4890214102449475,1.8685048586584694,-0.2699453699325697,1.6506282590169077,-0.04549221502223357,0.3446468370875609,-0.5255509710834134,0.36067954425377496,-0.012435526610650524,0.7501711384566965,C10029
-0.7410395816438056,0.5180838229034924,-0.42274669671301146,-0.3569340222066546,-0.3439919417412988,-0.4667855542850508,-0.18359002395475668,-0.6786608078479125,0.13141997313901516,-0.675348857882429,-0.47606981743568183,-0.39063930999700436,0.6611941563437543,-0.5431534711024515,-0.2937512276798777,-0.5255509710834134,0.36067954425377496,-0.012439543424953415,-0.9897003686775748,C10030
5.079113073620133,0.5180838229034924,0.9523943303449518,0.25350274129467215,1.7845455023798642,1.0513414767875207,1.2698432294420248,-0.11997437587827835,1.5991991906768772,1.823274302443261,0.9892893551231627,1.9830081779368776,2.337735274762153,0.862612836056982,1.0490625170807746,-0.5255509710834134,0.36067954425377496,-0.012435655734433849,1.3976700747549422,C10031
-0.1932345975041914,0.5180838229034924,0.16124628182364814,-0.11594043219428715,0.5934421305858146,-0.3829458601673901,1.2698432294420248,-0.39931926791903927,1.5991991906768772,0.1575271946415746,-0.18299798292391292,1.218613224195458,0.4138356306754661,-0.37553794451340144,-0.25209729357709904,-0.5255509710834134,0.36067954425377496,-0.012438135321078871,-0.5008250459903921,C10032
2.4830928827318997,0.5180838229034924,-0.3174584321949572,-0.1611568545203576,-0.4545762302747729,0.10045681824381039,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,0.1575271946415746,-0.036462065668028475,-0.4711019367066275,1.6506282590169077,-0.004499280441410996,0.7124215181381753,-0.5255509710834134,0.36067954425377496,-0.01242704392100334,0.6475179307134028,C10033
-0.691267223099907,0.5180838229034924,-0.171501142098002,0.026721748253284026,-0.4545762302747729,-0.4667855542850508,1.0622106194142809,2.394109539817244,-0.9169951914991048,-0.675348857882429,-0.47606981743568183,-0.149251429868135,-0.905409839555405,-0.45241398442582537,-0.2780535213308856,0.500150176283939,0.36067954425377496,-0.012434180831697474,-0.729193593935107,C10034
0.9381244179018928,-0.6331936326533102,-0.21339646353392572,-0.3569340222066546,0.15062946401122415,-0.4667855542850508,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.47606981743568183,-0.02855748980370033,1.7880496621659567,2.4188949891566467,7.29537823483092,-0.5255509710834134,0.36067954425377496,-0.012436841403945444,-0.17743691174266008,C10035
0.0441410902199911,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.41945023916461,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.25891333024358754,-0.3295339001797974,-0.5917958767710622,-0.7405041557765462,-0.47726784703601133,-0.09017056741527166,-0.5255509710834134,0.36067954425377496,-0.012442374035859795,1.3633859839001328,C10036
2.816641781134798,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,3.76458182031641,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,2.9590134654766618,1.1358252723790472,-0.5917958767710622,1.2383640495697605,-0.03343196089438988,0.4895423529433595,-0.5255509710834134,-0.3865616411793925,-0.012442374035859795,1.1197006955426134,C10037
1.1929410026689045,0.5180838229034924,0.6446689585288148,0.632447087069869,0.3619560393986932,0.3427628883750073,0.6469429077575061,0.9973951359491023,0.9701505951328818,0.9903982499192574,0.5496816033555093,1.0576879707762117,0.13899282437736793,-0.0398111698940982,0.2984722347417257,-0.5255509710834134,0.36067954425377496,-0.012434156460278682,1.0793244731478004,C10038
2.260453577859163,0.5180838229034924,-0.37406930391515575,-0.2340272913003472,-0.4545762302747729,0.928366896700711,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,0.9903982499192574,1.2823611896349316,-0.511333250061439,1.2383640495697605,-0.17134679796246555,0.516363740332284,-0.5255509710834134,0.36067954425377496,-0.01242793792456809,0.7896293005604929,C10039
-0.07344645559900823,-1.7844753095650043,-0.01870561441665573,0.2234026419021274,-0.4545762302747729,2.4772036461544644,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,0.9903982499192574,0.40314568609962487,-0.3504079966421928,0.8260998401226133,6.334560368678117,-0.053568747604295905,0.6141158307679255,0.36067954425377496,-0.012419652721356905,-0.514934855796133,C10040
-0.4328914524416527,-0.6331936326533102,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.027250755928643,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.573962722280416,-0.036462065668028475,-0.5917958767710622,-0.7405041557765462,0.4607803546201602,-0.24074354662908337,0.04428413934416839,0.36067954425377496,-0.012442374035859795,-0.05209528557732862,C10041
-0.3745456071371438,0.1343246710512249,0.24497139743595997,0.11679912736015666,0.36406819930968254,0.5767866241694415,0.23167519610073126,0.7180535960202291,-0.07826456950523818,0.573962722280416,1.1358252723790472,0.49444958380884996,-0.4106927882188284,-0.16264252926798412,-0.20652972088381608,-0.1456620371329671,0.36067954425377496,-0.012434371845104677,-0.3265429428615247,C10043
1.220436698525322,0.5180838229034924,-0.3741535532488443,-0.23413573841585275,-0.4545762302747729,-0.4667855542850508,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,-0.675348857882429,-0.47606981743568183,-0.5515645634162506,0.0015714212283188499,-0.29875573402885,0.40998570588381406,-0.5255509710834134,0.36067954425377496,-0.012413527303190256,1.3427626135290196,C10044
-0.09788167807754727,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.2397256948677579,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.25891333024358754,-0.3295339001797974,-0.5917958767710622,-0.8229569976659755,-0.4680122564001869,-0.22444427477109283,-0.5255509710834134,0.36067954425377496,-0.012442374035859795,1.3299415381824067,C10045
1.802365075589406,0.5180838229034924,0.24443313780406067,-0.07388705073712903,0.7127957531999933,-0.4667855542850508,1.2698432294420248,0.43870870397946815,1.5991991906768772,-0.675348857882429,-0.47606981743568183,0.21283039032516904,1.1009426464207115,-0.10459848010350645,0.2031190779057946,-0.5255509710834134,0.36067954425377496,-0.012431579216488001,0.6069331514521736,C10046
0.3256614689242138,0.5180838229034924,-0.26501322197380583,-0.2984930766286555,-0.07858964926096094,-0.37873377612383796,-0.39122512558378747,-0.39931926791903927,-0.07826456950523818,0.1575271946415746,-0.18299798292391292,-0.39063930999700436,-0.5755984719976872,-0.5986882602099773,-0.22830689611165514,-0.5255509710834134,0.36067954425377496,-0.012430004266198915,1.399571934347556,C10047
-0.5236953562619399,-1.5925936229614246,-0.41818787165675075,-0.3569340222066546,-0.3332210320381384,0.016589253502368537,-0.2874075747692721,-0.6786608078479125,-0.28794659595510924,-0.0506930678010065,-0.3295339001797974,-0.4711019367066275,-0.767988436406356,-0.5378872369050337,-0.2991033318552005,-0.5255509710834134,-2.628285197478895,-0.012437196849202317,-0.28174785249452466,C10048
1.1269428465619467,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.477815816949919,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,1.823274302443261,0.5496816033555093,-0.5917958767710622,-0.08088142066111059,-0.5986882602099773,-0.22830689611165514,-0.5255509710834134,0.36067954425377496,-0.012442374035859795,1.3910585352727984,C10049
-0.6412019086451017,0.5180838229034924,0.6493728796597613,0.48830882088347205,0.6376316122837908,-0.4667855542850508,1.2698432294420248,1.5560815679187365,1.5991991906768772,-0.675348857882429,-0.47606981743568183,2.9083283850975437,-0.3282399463293989,0.28008191718375264,-0.2869035219093251,2.60853700776255,0.36067954425377496,-0.01243848503602739,-0.8191611115882114,C10050
-0.3366290702390309,0.5180838229034924,-0.23201556627910555,-0.05117340487846341,-0.4545762302747729,-0.13532075926360923,-0.8064903456392755,-0.11997437587827835,-0.9169951914991048,-0.25891333024358754,-0.18299798292391292,-0.4711019367066275,-0.13584998192073022,-0.3956187098239388,-0.23940804495441292,-0.2406351253715348,0.36067954425377496,-0.012418431788468963,-0.4437548657559464,C10051
1.6175803843733834,0.5180838229034924,-0.04764058002015039,0.032312799541571,-0.1721992495045468,3.6011489173611704,0.33549274691524666,0.5783811499998486,-0.28794659595510924,3.6972416726875283,4.945759121032043,-0.22971405657775815,2.062892468464055,2.20392726819421,0.07181031575700211,-0.5255509710834134,-2.628285197478895,-0.012428198649692933,0.05660942817189582,C10052
-0.23329615917414676,0.5180838229034924,0.9850830718161271,0.9816287244785382,0.5253222088491946,-0.4667855542850508,0.43931029772976204,1.2767366758779755,0.34110199958888626,-0.675348857882429,-0.47606981743568183,0.13236776361554592,-0.5481141913678774,-0.11513878883278758,0.20471883003829922,-0.5255509710834134,0.36067954425377496,-0.012417937604259553,0.10949912635944281,C10053
0.0005795437143731162,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.313541884055861,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.573962722280416,-0.036462065668028475,-0.5917958767710622,-0.27327138506977927,-0.3597077092476881,-0.11292885563996405,-0.5255509710834134,0.36067954425377496,-0.012442374035859795,0.1499970455973961,C10054
-0.5283907150596975,0.04904485952849902,0.4568257080330124,0.8355143108540402,-0.4545762302747729,0.4780028905127049,0.43931029772976204,1.5560815679187365,-0.9169951914991048,-0.12009982194853351,-0.3295339001797974,-0.149251429868135,-0.4106927882188284,0.47563229494414927,-0.30542816632982045,0.15824979382815493,-1.8810440120457275,-0.01241690857072663,-0.6004423302493229,C10055
-0.7484398207299455,-1.0169527845055772,-0.3244558074096489,-0.3569340222066546,-0.11176493582100318,-0.4667855542850508,0.43931029772976204,-0.6786608078479125,0.7604685686830107,-0.675348857882429,-0.47606981743568183,-0.2699453699325697,-0.9603784008150247,-0.4546361435739641,-0.22830689611165514,-0.5255509710834134,0.36067954425377496,-0.012436889726817361,-0.980814272787889,C10056
-0.12130150506724194,0.5180838229034924,0.1313798930310407,0.4165951533355418,-0.4545762302747729,-0.4667855542850508,-0.5988577356115314,0.1593671640505949,-0.9169951914991048,-0.675348857882429,-0.47606981743568183,-0.3504079966421928,0.4138356306754661,-0.5986882602099773,-0.22830689611165514,-0.5255509710834134,0.36067954425377496,-0.012412088856994446,-0.4367917133175437,C10057
0.9900681674081615,0.5180838229034924,-0.3229252778476394,-0.16819386734871875,-0.4545762302747729,-0.14801881497697705,-0.5988577356115314,0.1593671640505949,-0.9169951914991048,1.4068387748044195,0.2566097688437404,-0.4308706233518159,-0.13584998192073022,-0.5986882602099773,-0.22830689611165514,-0.5255509710834134,0.36067954425377496,-0.012431289717930989,1.327742285896634,C10058
0.39485425470220337,0.5180838229034924,1.9725648314616282,2.5284159577741674,0.019310621377723654,-0.4667855542850508,1.0622106194142809,2.394109539817244,0.34110199958888626,-0.675348857882429,-0.47606981743568183,1.0979192841310232,0.8260998401226133,1.3629427655343247,0.20003245754793922,-0.2406351253715348,0.36067954425377496,-0.012424791827907993,-0.18143766658594898,C10059
1.1562630497484419,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.3596942264822864,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.23324047364576364,-0.036462065668028475,-0.5917958767710622,-0.13584998192073022,-0.3344517770706662,0.3237955083840609,-0.5255509710834134,-0.3865616411793925,-0.012442374035859795,1.5496570923276516,C10060
1.8878638423406497,0.5180838229034924,-0.3623680075695173,-0.3569340222066546,-0.2013382095331172,-0.00394830521068376,-0.18359002395475668,-0.6786608078479125,-0.07826456950523818,0.9903982499192574,0.11007385158785597,-0.3504079966421928,0.4138356306754661,0.13037165636741188,0.45018069736733296,-0.5255509710834134,0.36067954425377496,-0.012436972286533393,1.3517252088222311,C10061
0.15116596940442098,-0.6331936326533102,-0.4166620226132795,-0.2888533330281608,-0.4545762302747729,-0.4667855542850508,-0.8064903456392755,-0.11997437587827835,-0.9169951914991048,-0.675348857882429,-0.47606981743568183,-0.511333250061439,0.5512570338245151,0.6136797371911733,-0.127237007047974,-0.5255509710834134,0.36067954425377496,-0.012434377562448213,-0.25606678083863554,C10062
-0.004170780079599678,0.5180838229034924,-0.4385668493723146,-0.31704958305960773,-0.4545762302747729,-0.4667855542850508,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,-0.675348857882429,-0.47606981743568183,-0.5515645634162506,-0.7954727170361657,-0.4819023866236382,-0.0032971311934891267,-0.5255509710834134,0.36067954425377496,-0.012433004721255128,1.4972741340985654,C10063
-0.3626819427519829,0.1343246710512249,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.3546676549514642,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,2.0504241339484697,0.5496816033555093,-0.5917958767710622,-0.0946235609760155,0.9116041857358556,-0.2586149991153684,-0.2147327523966846,-0.3865616411793925,-0.012442374035859795,-0.49731461306036195,C10064
-0.7482035204915507,-3.319511916974074,-0.07638832488211479,0.14915251681931702,-0.4545762302747729,-0.4667855542850508,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,-0.675348857882429,-0.47606981743568183,-0.5515645634162506,-0.7954727170361657,-0.5986882602099773,-0.22830689611165514,-0.5255509710834134,0.36067954425377496,-0.012323488472900261,-0.9864347389098511,C10065
0.17267670095924686,0.5180838229034924,0.41396151925966984,-0.3569340222066546,1.6328570337984978,0.29902922740553006,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.25891333024358754,0.11007385158785597,1.8623142378724429,-0.7267620154616412,0.675291299846408,1.0383373228349941,-0.2406351253715348,0.36067954425377496,-0.01243799438393163,1.6706582392934775,C10067
0.09300649053338882,0.5180838229034924,-0.2765600612076818,-0.16100020868684956,-0.3582351981044103,-0.4667855542850508,0.23167519610073126,0.43870870397946815,-0.49762862240498035,-0.675348857882429,-0.47606981743568183,-0.149251429868135,-0.7405041557765462,-0.33012937861759223,0.022720255871136578,-0.5255509710834134,0.36067954425377496,-0.012437068827121828,1.5083825044377115,C10068
-0.36255487682563314,-0.009585538562736815,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.033593674387929325,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.0506930678010065,-0.3295339001797974,-0.5917958767710622,-0.8229569976659755,-0.548228946511917,-0.28529391537011484,-0.5255509710834134,-2.628285197478895,-0.012442374035859795,0.3875153801590597,C10069
0.005683728603512111,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.28419136381834365,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,1.4068387748044195,0.40314568609962487,-0.5917958767710622,-0.5481141913678774,-0.4121457721284146,-0.21092767139036234,-0.5255509710834134,0.36067954425377496,-0.012442374035859795,0.6200628673391555,C10070
1.1655763335047888,0.5180838229034924,-0.3462202186125363,-0.24210057656576148,-0.3739602839338703,-0.4667855542850508,0.43931029772976204,-0.39931926791903927,0.5507840260387573,-0.675348857882429,-0.47606981743568183,-0.2699453699325697,0.4138356306754661,1.7768105182154326,0.06717672759643106,-0.2406351253715348,0.36067954425377496,-0.012437712373173726,0.7087599925100174,C10071
0.06484080305827289,0.5180838229034924,0.1687257504477802,0.4646673497032588,-0.4545762302747729,-0.4667855542850508,-0.39122512558378747,0.43870870397946815,-0.9169951914991048,-0.675348857882429,-0.47606981743568183,-0.4308706233518159,-0.767988436406356,-0.037765528291977435,0.033695023780564035,-0.5255509710834134,0.36067954425377496,-0.012394123090935825,1.5673200261178495,C10072
1.8848753300842094,0.5180838229034924,-0.27339135015728294,-0.3569340222066546,0.008882522969017101,-0.16855691588109867,1.0622106194142809,-0.6786608078479125,1.1798326215827528,0.9903982499192574,0.11007385158785597,-0.149251429868135,0.4825463322499906,-0.15369395593180804,0.5727255404190492,-0.5255509710834134,0.36067954425377496,-0.01243698172149489,1.2551860747692056,C10073
0.6850853647430063,0.1343246710512249,1.6475730267578677,0.6456535358025467,2.7072276306166123,12.549846638919032,0.43931029772976204,0.9973951359491023,0.5507840260387573,3.4890214102449475,3.480399948473198,0.7358374639377192,0.6886784369735642,9.153867886557785,0.11237120380077635,1.0285401223502308,0.36067954425377496,-0.012422974612273072,0.09833089733188438,C10074
